track_name,track_artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Supa Jean feat. Jean Grae - Instrumental,DJ Jazzy Jeff,hip hop,0.859,0.616,7,-6.596,1,0.152,0.00076,0.942,0.0487,0.805,92.009,2233F5SQiedddGvZ13n5An,294973,4
You Ain't Fly,The Roots,hip hop,0.885,0.6,10,-8.769,0,0.328,0.00451,3.14e-06,0.423,0.485,95.22,0WueLtkOo2fU45dKENG70B,283067,4
Quarantine & Chill,Hiphop Tamizha,hip hop,0.867,0.526,10,-8.445,0,0.0489,0.0402,0,0.437,0.831,115.013,3nKd4UJsPT57BP51xeWHMr,152867,4
Rhinestone Cowboy,Madvillain,hip hop,0.31,0.692,0,-7.227,1,0.249,0.298,0.00158,0.321,0.404,142.388,0F8FJjvopb8WYgRXb5Qb9F,239827,3
Ziggy Starfish (Anxiety Raps) [feat. Gold Panda],Open Mike Eagle,hip hop,0.683,0.86,7,-7.317,1,0.31,0.0117,0.000379,0.356,0.298,143.311,7fjLBPTsQrbkV2WRedi2bw,175357,4
Fever,Allan Kingdom,hip hop,0.673,0.658,1,-5.02,1,0.0524,0.09,0,0.0724,0.628,90.021,4qtjFfloHb6UcXk3Cn1RBN,173130,4
Enna Nadanthalum,Hiphop Tamizha,hip hop,0.733,0.752,6,-3.472,0,0.034,0.263,0,0.157,0.763,87.996,7yk8CT3m3KI8u6DEWc3dFk,245065,4
"Twisted (feat. Juicy J, Logic & A$AP Rocky)",French Montana,hip hop,0.85,0.866,11,-3.003,1,0.165,0.00934,0,0.244,0.91,84.916,3CiXFXXykPmgZAKyK5iQ95,262135,4
Rapping 1000 Words in 2 Minutes,Mac Lethal,hip hop,0.776,0.691,1,-11.193,1,0.366,0.637,0,0.61,0.838,155.989,5FcFxpIn3XMjqV9AnHWyrI,149891,4
Hip Hop Fury,GZA,hip hop,0.547,0.82,7,-6.09,1,0.324,0.0538,0.0913,0.123,0.664,172.156,40MrtZYSsU7exL81nugWX5,224733,4
Funkdafied - Single Version,Da Brat,hip hop,0.818,0.474,4,-12.74,0,0.256,0.115,0,0.0857,0.695,90.988,3UP8eXtSY89RZ6s8oDdlyB,185133,4
Chicken Little,MF DOOM,hip hop,0.761,0.911,11,-5.594,0,0.164,0.00881,0,0.291,0.926,149.686,0titHiuHAISg0zvgZYVe4i,97128,4
In Da Club,50 Cent,hip hop,0.908,0.678,6,-4.118,0,0.325,0.277,0,0.0658,0.799,90.011,0zIN2Q8zjEbSj6ByF3NZ5a,194375,4
Late Night Creep,Clika One,hip hop,0.697,0.409,8,-9.881,1,0.0779,0.0361,0.000109,0.148,0.351,78.021,0oMIqiMgLG5nhCoHpAc3xf,282000,4
Look to the Sun,Guru,hip hop,0.834,0.531,5,-7.845,0,0.0502,0.0187,0.779,0.0629,0.811,95.071,75JeFft5e7rbiRQmSxekS4,207600,4
1990s Utopia,Taco Hemingway,hip hop,0.638,0.577,11,-9.148,0,0.151,0.525,1.71e-05,0.176,0.337,140.04,2g0jE8oC141QYXvdOrOdm0,240507,4
Nobody Beats the Biz (Best Of),Biz Markie,hip hop,0.806,0.772,9,-9.4,0,0.296,0.218,0,0.154,0.624,97.218,3wjsKgP8x0TG4BVkeSkLnO,303760,4
Hip Hop ?,Hocus Pocus,hip hop,0.828,0.786,5,-5.828,0,0.373,0.194,0,0.122,0.819,92.023,63UKeR6Kprg9H50f4UnVVT,261813,4
It's My Beat,Sweet Tee,hip hop,0.815,0.268,7,-18.515,1,0.362,0.027,4.58e-06,0.228,0.487,177.528,5UjU9yWKV3GZFmYcWRrIk0,299000,4
Takkunu Takkunu,Hiphop Tamizha,hip hop,0.811,0.587,8,-10.091,1,0.0872,0.0829,0,0.173,0.758,110.027,7frWUq8m2KNHx82TS6R5Rz,212727,4
Beware... - Jay-Z Remix,JAY-Z,hip hop,0.653,0.904,11,-4.875,1,0.226,0.249,0.000328,0.0927,0.961,195.888,6txt8cnoXy81btcoX4jrBg,236347,4
Boom! Shake the Room,DJ Jazzy Jeff & The Fresh Prince,hip hop,0.792,0.964,1,-5.405,1,0.154,0.0698,0,0.302,0.621,99.771,63GnDwkxAaC6tJUzRfZ0BG,226200,4
Sun Come Down,Chance the Rapper,hip hop,0.696,0.447,1,-9.36,0,0.341,0.12,0,0.701,0.11,94.026,6MHwMfBCNVCE49tBAVWNJK,215304,4
Blunt Ashes,Nas,hip hop,0.777,0.462,8,-10.32,0,0.13,0.0137,0.000413,0.149,0.275,129.923,5ZagzwI4jeOHcy0BPQVOvy,243240,4
The Jazz Style,Guru,hip hop,0.569,0.703,6,-7.29,0,0.32,0.0292,0,0.272,0.823,174.196,545OULUE69orFCDqTkn5vb,221513,4
Rotation 112th,Jay Rock,hip hop,0.742,0.711,10,-4.658,1,0.237,0.0614,0.00623,0.124,0.294,175.903,18Zq1ovdgC9gdQluiOvuaD,212240,4
Not A Rapper (feat. Lil Baby & Yo Gotti),42 Dugg,hip hop,0.888,0.715,8,-3.377,0,0.274,0.128,0,0.0898,0.557,120.106,0qnHywpYq7D2SGMpuHEasL,107771,4
"Giàu Vì Bạn, Sang Vì Vợ (feat. RPT MCK)",RAP VIỆT,hip hop,0.733,0.893,2,-2.729,1,0.391,0.0864,0,0.268,0.612,72.53,0ljbDAWHXvX6Fbqy2qs98U,223446,4
Stay Cool,The Roots,hip hop,0.749,0.699,9,-5.488,0,0.164,0.00353,1.53e-06,0.106,0.531,92.048,5w3N9EkLsU2dKnZYIG4Gkt,214387,4
Bowtie (feat. Sleepy Brown & Jazze Pha),OutKast,hip hop,0.84,0.888,1,-4.78,1,0.262,0.338,0,0.303,0.648,98.532,5voPrNQYQ4kQoRZ9A2NghB,236640,4
Hip Hop,Dead Prez,hip hop,0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.161,2HoDr1yVksl19omOhc1zWy,214067,4
Pedals to the Metal (Road Heart),Xavier Wulf,hip hop,0.775,0.564,4,-6.896,0,0.154,0.0275,0,0.252,0.448,120.01,2PjQpv2oiIQ91zmdbL5mcD,169091,4
Rap Song Tutorial,Injury Reserve,hip hop,0.647,0.577,1,-5.247,1,0.326,0.0238,2.18e-06,0.186,0.402,122.799,5u9UVp5hkOjzuMU4wyJ5HZ,142013,5
Episode XXV,Madlib,hip hop,0.906,0.485,11,-11.17,1,0.346,0.0535,0.401,0.0916,0.447,93.439,2B9Ixcrm4Zb01Hug8fGfTw,108226,4
White Willow Bark,MF DOOM,hip hop,0.431,0.595,5,-12.997,0,0.0232,0.0288,0.947,0.488,0.686,96.469,2x7H4djW0LiFf1C1wzUDo9,126240,4
"East Coast REMIX (feat. Busta Rhymes, A$AP Rocky, Dave East, French Montana, Rick Ross & Snoop Dogg)",A$AP Ferg,hip hop,0.678,0.871,1,-2.461,0,0.268,0.0799,0,0.369,0.329,134.37,3m4khUCvqSz5Rv2QS14rUh,335573,4
Hold It Down feat. Method Man,DJ Jazzy Jeff,hip hop,0.683,0.941,8,-6.115,0,0.14,0.0268,5.58e-05,0.331,0.857,97.027,3stfZGBo5cvePaVtslg3NR,194813,4
Come Inside (Kaytranada Edit),Lou Phelps,hip hop,0.673,0.663,5,-7.159,0,0.363,0.0776,0,0.186,0.373,107.79,3jQL0t4Jg4EZ77oNEvjEtN,266599,4
The Return To Innocence Lost,The Roots,hip hop,0.574,0.301,4,-16.988,0,0.474,0.671,0.000268,0.463,0.457,120.706,4LopXpYv1Kz38jK1u4tVa3,340200,3
Ballin Flossin,Chance the Rapper,hip hop,0.926,0.498,11,-7.931,0,0.0899,0.0259,2.92e-06,0.492,0.766,125.008,4pnIUqhf1AQMFrJPd4BbrT,169549,4
I Don't Dance,DMX,hip hop,0.698,0.902,1,-6.488,1,0.152,0.194,0,0.0797,0.552,103.014,0d9iRVkb4ugBrAxR83PplQ,207773,4
County Building Blues,Kendrick Lamar,hip hop,0.499,0.778,0,-5.258,1,0.21,0.0523,0,0.0769,0.586,105.091,6AdLUPGOVpHT4LAiWYktH0,257707,5
S.w.I.n.G (feat. PnB Rock & Trey Songz),Tory Lanez,hip hop,0.621,0.777,8,-4.75,0,0.151,0.244,0,0.449,0.526,138.007,5kcOXucLoFtzDYXf6uI30N,278515,4
Hit Yo Groove,RunitupTahj,hip hop,0.945,0.42,1,-7.956,1,0.344,0.00362,0,0.324,0.518,135.106,2xd0I62AZLQkw4G1sfGpEA,110733,4
Go DJ,Lil Wayne,hip hop,0.726,0.803,1,-3.253,1,0.191,0.0564,0,0.184,0.651,158.081,4ZLZCgyCjpOnScJRFdr4gN,282850,4
Me Gusta - En Vivo,Charles Ans,hip hop,0.44,0.87,11,-9.322,0,0.386,0.215,0,0.97,0.554,95.484,3V1tgNofUWWBBRzvJfN5ny,302513,4
Beads & Braids,Nappy Roots,hip hop,0.744,0.697,5,-6.25,0,0.229,0.0641,0.0104,0.102,0.264,97.974,5cpPTjTemUeAeWgtNpIBb0,219867,4
Mixtape (feat. Young Thug & Lil Yachty),Chance the Rapper,hip hop,0.838,0.43,1,-5.868,1,0.281,0.0498,1.59e-05,0.0977,0.126,126.981,0WCbhE2evMrIwRM0DlMy9k,292910,4
Still Not a Player,Big Pun,hip hop,0.902,0.653,4,-5.425,0,0.284,0.19,0.000983,0.0895,0.863,94.069,2ntj6zoYOXfdQDzxo2kHrD,236120,4
Charlie Mack (The First Out the Limo),DJ Jazzy Jeff & The Fresh Prince,hip hop,0.815,0.757,1,-7.317,1,0.0825,0.00172,0,0.0724,0.825,98.081,5x6TkzvWkfwMR0j7eF3p65,286053,4
The Man Who Has Everything,Chance the Rapper,hip hop,0.686,0.469,1,-9.065,1,0.291,0.612,0,0.121,0.156,72.998,3woRy7uxzl1lO2XO99oHsN,218624,4
Pennyroyal,MF DOOM,hip hop,0.812,0.336,4,-18.245,0,0.0636,0.655,0.902,0.131,0.932,93.586,23CjyKdbwMQJ8At4qBcAHf,130640,4
Funky For You,Common,hip hop,0.541,0.706,11,-6.679,1,0.541,0.14,1.99e-05,0.166,0.693,98.673,3aoSjb0bYD2pR2h7R4UzAj,356000,4
Rap Sh*t,Classified,hip hop,0.535,0.718,1,-5.485,1,0.348,0.281,0,0.122,0.501,203.789,6zFrsXjMn3OVKOPs06KLA7,217244,4
Graphic Bleed Outs,Chris Keys,hip hop,0.355,0.727,0,-5.583,1,0.0927,0.347,0.00793,0.162,0.398,169.748,6hTF0hyr1PfF12UOjs4GZu,275692,4
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,hip hop,0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,4X5f3vT8MRuXF68pfjNte5,233787,4
Beef Rap,MF DOOM,hip hop,0.426,0.902,4,-5.673,1,0.312,0.371,2.69e-05,0.715,0.642,91.65,1m14Mfy2JuHr6CoCbxtghp,279667,4
My Band,D12,hip hop,0.848,0.854,6,-3.305,0,0.0845,0.47,2.29e-06,0.106,0.876,120.024,4LF68wlK8MlhgmLdrCpUQr,298773,4
The Fresh Prince of Bel-Air,DJ Jazzy Jeff & The Fresh Prince,hip hop,0.824,0.684,10,-7.354,0,0.0935,0.00278,1.45e-06,0.0481,0.87,101.152,0UREO3QWbXJW3gOUXpK1am,177267,4
$Weatin',Scarlxrd,hip hop,0.623,0.891,7,-4.167,1,0.438,0.127,0.000414,0.096,0.108,140.042,30HVor22xSCvp4QcEWvmXc,216921,4
Hip Hop Drunkies,Tha Alkaholiks,hip hop,0.789,0.814,1,-7.323,1,0.321,0.0973,0,0.294,0.78,96.493,0S6Qv027k2cVgEKrnuYkwI,298333,4
BET Uncut (feat. Chance the Rapper & Smino),MadeinTYO,hip hop,0.802,0.697,1,-6.126,1,0.316,0.106,0,0.73,0.503,159.989,4kB0QIOyAS9s9raFHaPo2f,247533,4
Blame the Rappers,Tom MacDonald,hip hop,0.5,0.64,3,-6.277,1,0.205,0.0443,0,0.111,0.303,106.853,3YSlj5NzcQqL5sy3yHLCjg,300280,4
Sacrifice,The Roots,hip hop,0.866,0.74,7,-8.225,1,0.18,0.00444,5.97e-06,0.0906,0.706,96.997,0wicLqZ6bI79auqlQAfECq,284507,4
Hip Hop Quotables,Ludacris,hip hop,0.806,0.712,1,-5.285,1,0.361,0.184,0,0.405,0.857,82.003,2tP2l7NqSyNC43dQCQblJy,189693,4
TECHNO POLO,Masno,hip hop,0.758,0.624,7,-8.825,1,0.191,0.361,6.04e-05,0.0894,0.667,149.975,0rsBQTE1Q8LB8V5Svt1j8n,118000,4
Glass House,Wiz Khalifa,hip hop,0.742,0.908,4,-4.541,0,0.148,0.103,0,0.223,0.876,82.019,7jqQyfQNhuULpYvMyfr8VY,196671,4
LAUNDRY,R.A.P. Ferreira,hip hop,0.726,0.48,1,-9.605,1,0.516,0.646,0.0142,0.0614,0.881,94.388,3DYLrsFUZe0XtbefYizdoH,163405,4
Crazy Rap (Colt 45 & 2 Zig Zags) - Album Version (Edited),Afroman,hip hop,0.922,0.377,9,-7.832,1,0.405,0.311,0,0.208,0.585,99.015,6ZXWhWlTDBGHNDIDFuk2xa,330027,4
Parfum,Jazzy Bazz,hip hop,0.622,0.411,0,-13.095,1,0.558,0.731,2.62e-06,0.391,0.607,129.754,71hc0LNvaCOjUfKT12RDab,209307,3
Gun Fever,Hieroglyphics,hip hop,0.801,0.838,2,-2.338,1,0.14,0.0555,0.00217,0.418,0.941,94.997,4stnGVbtxSKd1Va8VDAa8L,184373,4
Keep Your Worries,Guru's Jazzmatazz,hip hop,0.734,0.544,11,-4.786,0,0.194,0.42,0,0.0975,0.669,86.617,2iYM4CGkoTfsLw9MI5K1AC,298267,4
Heavy Metalz,Ghetto Concept,hip hop,0.836,0.799,0,-5.824,1,0.306,0.00819,0,0.053,0.51,97.397,5y7j0TfDOxkdiLxF85pWkp,214000,4
Heart Defect,Bobby Raps,hip hop,0.549,0.551,10,-10.774,1,0.148,0.122,0.000199,0.143,0.488,141.951,4DF9VvOncS9URDh5q5hpnW,231967,4
A Dog Is A Dog,DJ Jazzy Jeff & The Fresh Prince,hip hop,0.836,0.62,11,-13.163,0,0.0819,0.153,0,0.0602,0.631,114.88,5vJqij8rV53u4p11OuBFME,269440,4
Dragons,Princess Nokia,hip hop,0.519,0.888,0,-5.684,1,0.0992,0.00624,0.25,0.764,0.657,110.103,0pGn1xGiK2KypQaTAbVYCC,226067,3
Side Quest,Aesop Rock,hip hop,0.569,0.624,3,-8.975,0,0.254,0.00267,0.87,0.184,0.861,93.735,0yLciy2D9gIePU5OKX8I64,80667,4
Facts,Nappy Roots,hip hop,0.927,0.477,6,-6.356,1,0.131,0.547,0,0.106,0.411,109.031,6SN65pVATu5CdKhKo4UZE7,195907,4
El Presidente,Jazzy Bazz,hip hop,0.688,0.659,11,-7.404,0,0.235,0.107,0.00116,0.165,0.247,153.945,2lvx7R5lvH2oKrhAHXPG4k,187000,4
Hustla,The Roots,hip hop,0.61,0.882,6,-3.337,0,0.41,0.0536,0,0.339,0.424,170.457,0Q1tCh3vAv5MtM9P5kt64u,176280,4
Rock the House,Gorillaz,hip hop,0.754,0.825,2,-6.498,1,0.237,0.0748,7.18e-05,0.169,0.612,171.948,5GxqKrG0zeKA8uYJMjXwj9,249200,4
"Lick A Shot - Live at Cuando, NYC, NY - 1990",Boogie Down Productions,hip hop,0.652,0.694,11,-10.218,0,0.438,0.0612,0,0.326,0.596,167.624,0uKFE90ql075gT161aV1yV,62267,4
Electric Touch Beat,Kero One,hip hop,0.742,0.353,0,-12.895,1,0.0396,0.161,0.541,0.126,0.0856,117.953,309N9g2rEEDLlfIqxKvpgx,202833,4
Same Song & Dance,Eminem,hip hop,0.789,0.699,10,-4.702,0,0.268,0.131,0,0.381,0.209,101.971,0Gfe0uC41xaBjxWoGrxeHT,246653,4
1990 - Stylust Remix,G Yamazawa,hip hop,0.69,0.874,9,-2.432,1,0.0526,0.00127,0.328,0.109,0.433,84.98,7vqDqCIQGY9qpaDqHk0wTs,159534,4
Potato Salad,"Tyler, The Creator",hip hop,0.538,0.612,2,-6.02,1,0.424,0.308,0,0.213,0.684,168.197,1jzIJcHCXneHw7ojC6LXiF,182493,4
Supa Jean feat. Jean Grae,DJ Jazzy Jeff,hip hop,0.899,0.75,7,-5.573,1,0.275,0.243,0.0001,0.0739,0.854,92.012,4zz0dWG3YktxS6fDjUyZsg,305253,4
Datura Stramonium,MF DOOM,hip hop,0.435,0.781,1,-11.49,1,0.0719,0.0712,0.754,0.08,0.966,80.33,4a3PcBDodNeWJtR8j6ry85,127133,4
Caught In The Middle - Love and Life,DJ Jazzy Jeff & The Fresh Prince,hip hop,0.814,0.714,4,-13.551,0,0.0922,0.0101,0.000334,0.0309,0.832,120.265,62XD9DWiq4mqYRblA8g8P4,259800,4
We Live in Philly,DJ Jazzy Jeff,hip hop,0.701,0.7,2,-9.442,1,0.154,0.126,2.62e-06,0.237,0.489,94.042,3ZJ9qU2JEs9pY2CYXgK9uS,394000,4
Toot It And Boot It - Edited Version,YG,hip hop,0.802,0.55,7,-9.273,1,0.14,0.14,0,0.106,0.342,94.964,3aUrs1ppRch8fg8Wk9QvBD,242800,4
A Gangsta's Fairytale,Ice Cube,hip hop,0.941,0.735,2,-9.014,1,0.272,0.0544,0,0.251,0.901,110.358,4URW79QYBMYsoFNoVFDljE,181493,4
Attaboy,Aesop Rock,hip hop,0.662,0.832,1,-9.66,1,0.768,0.157,0.26,0.212,0.754,87.958,3qC8NAVsjdZJ7qh1Gl8XOZ,179693,4
PTSD,G Herbo,hip hop,0.883,0.808,1,-3.158,0,0.182,0.0313,0,0.207,0.806,119.01,2vfOmfiP6yPjdbnxV5MoRY,232065,4
Fast Life,Kool G Rap,hip hop,0.837,0.774,6,-8.707,1,0.266,0.0273,0,0.365,0.668,91.174,4TyOdHslAsrWZyXuStT2Ay,293627,4
Song3,Abhi The Nomad,hip hop,0.959,0.458,9,-10.388,1,0.289,0.195,0,0.0617,0.743,121.928,1L0ZzdUQPgWy1wTcLu2bNE,176066,4
Intro-Don Gurizzy,Guru,hip hop,0.78,0.368,10,-10.83,0,0.0602,0.0893,0.635,0.0778,0.975,95.3,0w8SkZdNTXNZboeDx9fJkw,123200,4
Valerian Root,MF DOOM,hip hop,0.573,0.418,11,-12.455,1,0.0741,0.0527,0.82,0.143,0.631,173.507,2sC1UEVU1DQpYPkt47EYav,135240,4
Once Again,Oddisee,hip hop,0.68,0.472,9,-6.149,0,0.383,0.376,1.65e-05,0.343,0.742,130.089,1fSLGWWiaB3R1lf3v8aiJC,192520,3
Hip Hop Drunkies,Ol' Dirty Bastard,hip hop,0.789,0.814,1,-7.323,1,0.321,0.0973,0,0.294,0.78,96.493,74fmf46mttLY9u4sVOBXdj,298333,4
Rockstar Chainz,Future,hip hop,0.867,0.517,2,-6.914,1,0.307,0.0116,0,0.31,0.271,143.043,0NXeZp31dd0cJ9t8FdKsTg,181040,4
Big House,Death Grips,hip hop,0.637,0.78,4,-6.034,0,0.19,0.000294,0.271,0.137,0.199,172.741,0xotalhUIMjIBPLI3NC3l8,138639,3
Dear Hip Hop,Bizzle,hip hop,0.569,0.81,11,-6.032,0,0.292,0.0174,0,0.0905,0.365,97.766,1PMSgkJJpx2r4RjNB9RtH7,317260,5
You Can't Kill Me,Nas,hip hop,0.54,0.689,11,-8.731,0,0.396,0.00437,0,0.0931,0.34,96.904,6O9AZyKRKRIgNcOjzJ1cXh,194987,4
Lungi Dance,Yo Yo Honey Singh,hip hop,0.684,0.958,1,-4.793,1,0.264,0.314,1.94e-06,0.618,0.817,163.95,3VXh3jYTW3lTxtXRnu2TKP,275399,4
4Real,Quentin Miller,hip hop,0.842,0.367,10,-6.469,1,0.0625,0.0317,0.00605,0.154,0.228,120.015,4AzI1Qh5PYEZjD2cP3mEbb,160653,4
Parents Just Don't Understand - Edit,DJ Jazzy Jeff & The Fresh Prince,hip hop,0.819,0.624,11,-14.076,1,0.212,0.039,0,0.101,0.802,88.154,4R11j2BjqkwcEmVxEzDQNG,313160,4
Country Sh*t (Remix),Big K.R.I.T.,hip hop,0.752,0.582,0,-5.516,1,0.0372,0.000652,0,0.412,0.249,128.025,49qWe1YSbt4s5TvtN09jgi,241880,4
Easy,Bmike,hip hop,0.814,0.545,10,-7.895,1,0.195,0.516,0,0.0868,0.589,91.984,7ex1UGDJyqVvT2PhQbhgb5,172016,4
OooWee,Rapsody,hip hop,0.432,0.652,1,-8.745,1,0.32,0.00211,0,0.158,0.26,76.859,6pzWZe7LIcfKzriMIk6opx,270785,1
Pode Acreditar (Meu Laiá Laiá) - Live,Marcelo D2,hip hop,0.706,0.955,11,-5.843,1,0.177,0.0624,1.36e-06,0.0756,0.502,95.958,2EBluU4qU9hkr5xzGMuIaW,240320,4
"FYBR (First Year Being Rich) (feat. A$AP Twelvyy, A$AP Rocky, A$AP Ant, A$AP Ferg, KEY! & Playboi Carti)",A$AP Mob,hip hop,0.921,0.442,1,-6.347,1,0.287,0.194,6.11e-06,0.0907,0.0552,124.055,1jNrotshHZUS2wj7MU6Lw9,211840,4
The Unlocking,The Roots,hip hop,0.78,0.0011,7,-13.096,1,0.407,0.439,1.98e-06,0.0869,0.947,86.908,647JYjI1ibQo1VVjmHfc09,492027,4
Country Cousins (feat. UGK & Raheem DeVaughn),Talib Kweli,hip hop,0.67,0.773,8,-6.582,1,0.279,0.0191,0,0.177,0.603,75.16,4LPjSILW7ySNYm4MwughiS,272667,4
Last Memory,Takeoff,hip hop,0.854,0.708,1,-5.805,0,0.244,0.175,0,0.241,0.172,118.032,1fvCggAYrW0VtCljtqv4h2,162133,4
Fashion Killa,A$AP Rocky,hip hop,0.801,0.819,11,-5.189,1,0.158,0.292,0,0.515,0.811,139.969,0O3TAouZE4vL9dM5SyxgvH,236280,4
Lynguistics [Deluxe Edition],Cunninlynguists,hip hop,0.598,0.774,6,-7.727,0,0.356,0.657,4.44e-05,0.575,0.752,92.286,3jbY9X0XZcdMMGmqI6c8ys,147133,4
ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,DaBaby,hip hop,0.747,0.689,11,-7.246,1,0.242,0.197,0,0.0884,0.75,89.901,4Aykm3xrOFSHrAnv80KUhh,204547,4
The Seed (2.0),The Roots,hip hop,0.758,0.957,7,-2.281,1,0.0357,0.039,0,0.133,0.966,111.121,0JSdksoRW2EWSzCZKD66h0,267933,4
Drugs (feat. Wiz Khalifa),Ty Dolla $ign,hip hop,0.746,0.573,7,-6.394,1,0.155,0.275,0,0.0982,0.404,74.984,1a66Fi0cTnE8c8lDjeNMDy,143942,4
24-7,Luni Coleone,hip hop,0.526,0.687,2,-6.565,1,0.403,0.0166,0,0.195,0.21,160.312,4bxn27uH3sLpWyu8WCW6Y2,255160,4
Cold Rock a Party,MC Lyte,hip hop,0.896,0.744,11,-5.239,0,0.246,0.192,1.19e-06,0.108,0.744,92.91,1iVdwLsbPsKnqUoZOWlEqv,247307,4
LAST DANCE!,JPEGMAFIA,hip hop,0.717,0.628,7,-5.291,1,0.0909,0.122,0,0.106,0.205,120.045,2mL62jBH709hUV1C0CCrCV,138000,4
Heaven Only Knows,Towkio,hip hop,0.628,0.734,5,-6.035,0,0.13,0.0604,0,0.54,0.665,87.062,4XseX48eNHfBNRzyCoBc9K,224082,4
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,hip hop,0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,51rXHuKN8Loc4sUlKPODgH,229670,4
Hip Hop Junkies,Nice & Smooth,hip hop,0.926,0.427,6,-10.731,1,0.115,0.0258,0.000281,0.329,0.634,98.73,3KKrZ3adgWcJiJQWFqoDnv,209160,4
Better Things,A$AP Rocky,hip hop,0.466,0.443,1,-10.584,0,0.0975,0.106,0.612,0.159,0.116,100.762,3nHbQNMuGuEtIVhPGVfFbF,199467,4
Boot Soup,Aesop Rock,hip hop,0.546,0.875,8,-7.125,0,0.346,0.0934,0.567,0.13,0.56,136.078,5Gx6cs8LnwHCldSjIkW2Og,247880,4
Call Me,Too $hort,hip hop,0.872,0.364,4,-7.704,0,0.398,0.126,7.23e-05,0.0739,0.612,84.961,7AmLl7nJxPYYmJNrBqHDNo,300294,4
Bird's Eye View,Statik Selektah,hip hop,0.355,0.84,2,-5.843,0,0.257,0.016,0,0.313,0.723,168.772,2MkFXCcdvVl0LkZmFQ5vYK,214294,4
The Bends,Earl Sweatshirt,hip hop,0.512,0.576,8,-4.238,0,0.283,0.0381,0.0365,0.198,0.319,75.978,2O2l5DJirlZAwLwpOAVbXR,94547,4
Incredible Feelin’,Slim Thug,hip hop,0.756,0.538,0,-7.705,1,0.218,0.0674,0,0.121,0.729,152.008,2YM9yg1BNgOReoF07B2Uu8,275958,4
Day 'N' Nite (Nightmare) - Original,Kid Cudi,hip hop,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,65Gt2xNIztp44UJNjI0Oh5,221240,4
1990,Orelsan,hip hop,0.803,0.703,10,-4.462,0,0.395,0.0219,0,0.262,0.773,100.505,6y1fpSv8wMbMTqetUloo5b,98400,4
Rap God,Eminem,hip hop,0.708,0.849,7,-2.666,1,0.324,0.38,0,0.849,0.649,148.102,6r027Faonff84hxFMjMbIH,363973,4
Jazz (We've Got) - Re-Recording,A Tribe Called Quest,hip hop,0.674,0.582,0,-16.658,1,0.23,0.198,0.0004,0.23,0.69,92.65,5id38dZomKgo2h4ccxTyzT,260000,4
For da Love of da Game - Radio Edit,DJ Jazzy Jeff,hip hop,0.76,0.664,5,-8.546,0,0.29,0.431,0.000246,0.0433,0.615,92.938,1dIcGrFxENAGht3VXOeiaT,334853,4
Infatuation,Takeoff,hip hop,0.629,0.608,2,-7.247,0,0.0771,0.0724,0,0.0874,0.413,103.021,00I0pcNkN3IOX3fsYbaB4N,221893,4
Impaled Nazarene,ILL Bill,hip hop,0.617,0.913,6,-5.163,1,0.275,0.0272,3.05e-05,0.281,0.512,92.024,3EeHM7jrhwnKLllRGI5vtS,185333,4
Preservation,Aesop Rock,hip hop,0.699,0.697,2,-5.325,1,0.11,0.0532,0,0.22,0.348,87.883,4m5zY9PRJvqPRDhDMJwSel,146533,4
Ms. Lois House,OMB Peezy,hip hop,0.633,0.707,9,-6.685,0,0.241,0.472,0,0.109,0.315,160.056,0tyuL8afA8o20YzUeCAXPs,183798,4
A Nightmare On My Street - Instrumental,DJ Jazzy Jeff & The Fresh Prince,hip hop,0.691,0.534,9,-12.852,1,0.0776,0.0265,0.188,0.0866,0.403,169.96,34IoKaqvhwbvktTCNoVmJz,370467,4
PJ's Feat. Big L,Black Thought,hip hop,0.828,0.786,11,-7.702,0,0.293,0.0033,0,0.278,0.777,99.998,0nRwjZKUzj8axHUBx6hVo0,75893,4
Crazy Rap (Colt 45 & 2 Zig Zags),Afroman,hip hop,0.927,0.367,9,-7.797,1,0.382,0.325,0,0.132,0.576,99.053,4c8VzzjJps5O6RITruWEu6,328667,4
Something Funky,Pete Rock,hip hop,0.773,0.402,1,-7.979,0,0.364,0.48,0.947,0.338,0.718,179.062,0OGI1qIyLwY8NqrUa0kg0B,262733,4
Country Boy Return,Nappy Roots,hip hop,0.734,0.572,2,-10.563,1,0.316,0.00591,0,0.167,0.464,157.974,1HF2i5hEgt0pQwrKmyZZZR,206307,4
Trapped On The Dance Floor,DJ Jazzy Jeff & The Fresh Prince,hip hop,0.85,0.678,2,-16.011,1,0.15,0.151,0,0.0879,0.75,115.519,3mX3ahIYqaIeDxvtQGELUJ,319173,4
Twisted Metal,Ramirez,hip hop,0.623,0.793,8,-6.599,1,0.126,0.000715,0.00155,0.0814,0.469,159.87,6Qtc2fBKJHbZoIA09soVn9,100412,4
